alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks
alert134261,txn10034261,frequent_failure,2025-08-02 01:43:59.797969,True,2025-08-04 10:43:59.797969,Point resource range product occur entire.
alert140818,txn10040818,frequent_failure,2025-03-07 05:20:28.057928,True,2025-03-08 20:20:28.057928,Career matter decision environment understand treatment hospital.
alert174154,txn10074154,frequent_failure,2025-02-11 03:10:46.680249,True,2025-02-13 18:10:46.680249,Civil top summer by certain.
alert180917,txn10080917,frequent_failure,2025-03-31 14:28:15.242869,True,2025-04-01 05:28:15.242869,Add ever significant.
alert122799,txn10022799,frequent_failure,2025-08-04 04:46:45.993731,True,2025-08-05 02:46:45.993731,Provide success best support husband field little our.
alert136679,txn10036679,frequent_failure,2024-07-05 06:01:53.043867,True,2024-07-08 05:01:53.043867,Special prevent in network position.
alert175398,txn10075398,frequent_failure,2025-03-29 23:10:47.716827,True,2025-03-30 02:10:47.716827,Team mouth garden here.
alert179847,txn10079847,frequent_failure,2025-07-05 07:35:57.316364,True,2025-07-05 08:35:57.316364,Kitchen four impact thus.
alert147681,txn10047681,unusual_time,2024-05-20 16:23:00.193535,True,2024-05-20 19:23:00.193535,Real the serve however information member industry.
alert191091,txn10091091,unusual_amount,2025-04-01 01:36:19.812851,False,,Let although leave reveal soldier listen green.
alert162386,txn10062386,unusual_amount,2025-07-25 11:55:13.467249,True,2025-07-25 19:55:13.467249,Respond rate order.
alert146733,txn10046733,frequent_failure,2023-04-27 19:10:35.011516,True,2023-04-30 13:10:35.011516,About ok management international far have baby produce.
alert101022,txn10001022,unusual_time,2025-04-23 22:57:01.329021,True,2025-04-26 12:57:01.329021,Serious mind attack business.
alert142569,txn10042569,suspicious_login,2024-10-11 15:53:41.582283,True,2024-10-14 01:53:41.582283,Recent job explain draw check.
alert144851,txn10044851,frequent_failure,2025-03-27 08:57:51.510577,True,2025-03-28 20:57:51.510577,Little more skin.
alert131810,txn10031810,frequent_failure,2024-01-09 10:33:07.325647,True,2024-01-10 00:33:07.325647,Employee none name face actually knowledge wide bill.
alert161432,txn10061432,frequent_failure,2025-08-03 01:00:55.491977,True,2025-08-04 20:00:55.491977,Baby brother ground fill far resource owner.
alert160551,txn10060551,frequent_failure,2024-06-12 21:48:32.038789,False,,Despite prepare open especially.
alert133897,txn10033897,unusual_amount,2024-02-12 01:20:12.712514,True,2024-02-14 06:20:12.712514,Go people view building surface standard garden.
alert162124,txn10062124,suspicious_login,2024-05-24 18:02:57.303395,True,2024-05-27 08:02:57.303395,Prove left blue build.
alert131673,txn10031673,suspicious_login,2023-06-22 23:42:28.914809,True,2023-06-24 11:42:28.914809,Lose manager what piece rich nature season.
alert110166,txn10010166,unusual_amount,2025-01-21 05:50:23.317843,False,,Rise surface section eight their.
alert114218,txn10014218,unusual_amount,2025-02-05 12:51:12.167588,True,2025-02-07 14:51:12.167588,Game skin whether as property follow.
alert196616,txn10096616,suspicious_login,2025-05-29 04:45:12.452660,True,2025-05-29 14:45:12.452660,Know simple player tell I catch.
alert172981,txn10072981,unusual_time,2025-05-19 03:24:56.905682,True,2025-05-21 06:24:56.905682,History identify town prove subject.
alert120371,txn10020371,frequent_failure,2025-07-11 07:51:10.478845,False,,Physical actually staff first.
alert131496,txn10031496,unusual_time,2025-06-24 09:53:12.957794,True,2025-06-25 05:53:12.957794,Possible large peace second as its.
alert101333,txn10001333,unusual_amount,2025-06-21 11:53:51.388423,True,2025-06-23 22:53:51.388423,Song back someone training.
alert110062,txn10010062,frequent_failure,2025-07-05 06:58:25.037801,True,2025-07-07 19:58:25.037801,Daughter more interesting red politics painting.
alert143461,txn10043461,suspicious_login,2025-06-16 17:51:49.676241,False,,Discover yourself up professor.
alert117053,txn10017053,suspicious_login,2024-09-11 07:19:44.482738,True,2024-09-12 05:19:44.482738,Which method thing will capital in.
alert193576,txn10093576,unusual_amount,2023-10-30 19:47:24.931439,True,2023-10-31 06:47:24.931439,Mr our leader into significant agency because region.
alert160124,txn10060124,unusual_time,2024-08-05 14:04:43.924661,True,2024-08-06 16:04:43.924661,Time apply reduce east top.
alert192638,txn10092638,suspicious_login,2025-03-28 06:37:38.809125,False,,Say run staff baby positive have.
alert127696,txn10027696,frequent_failure,2023-03-22 04:32:37.144197,True,2023-03-22 16:32:37.144197,Or peace political.
alert177495,txn10077495,unusual_time,2024-04-12 17:33:32.509716,True,2024-04-12 23:33:32.509716,Tough sense fire bed book.
alert126702,txn10026702,suspicious_login,2025-02-26 12:36:16.627989,True,2025-03-01 04:36:16.627989,End by hand degree prevent someone.
alert172099,txn10072099,frequent_failure,2024-08-31 15:23:19.941379,True,2024-09-03 12:23:19.941379,Police I everything.
alert104112,txn10004112,unusual_amount,2021-12-25 06:47:55.495794,True,2021-12-26 12:47:55.495794,Yet left relate note phone.
alert158249,txn10058249,suspicious_login,2025-07-02 02:22:52.172848,True,2025-07-03 18:22:52.172848,College type kitchen concern recent cause.
alert102752,txn10002752,unusual_time,2024-08-05 19:24:53.916967,True,2024-08-05 22:24:53.916967,Wear treatment mother those another stage.
alert150996,txn10050996,unusual_amount,2024-08-17 05:33:35.278500,True,2024-08-19 08:33:35.278500,Realize order another development woman toward.
alert160811,txn10060811,unusual_amount,2023-12-05 03:11:16.445212,True,2023-12-07 22:11:16.445212,Future town natural.
alert181678,txn10081678,unusual_amount,2024-11-16 07:57:33.560623,True,2024-11-17 14:57:33.560623,Central set however himself.
alert171400,txn10071400,unusual_amount,2023-08-25 10:19:20.953939,True,2023-08-27 21:19:20.953939,Quickly who cut forward light.
alert104856,txn10004856,unusual_amount,2023-11-23 09:34:22.157724,False,,Grow long seven last glass.
alert191068,txn10091068,unusual_amount,2025-07-25 23:01:50.240192,True,2025-07-28 13:01:50.240192,Whole camera employee drive.
alert161108,txn10061108,unusual_amount,2025-01-01 12:01:27.239071,True,2025-01-02 08:01:27.239071,Everything order either movie claim.
alert159052,txn10059052,frequent_failure,2025-04-21 12:45:14.410367,True,2025-04-23 14:45:14.410367,Road agree former without.
alert185971,txn10085971,unusual_amount,2025-07-01 10:18:32.363702,True,2025-07-02 11:18:32.363702,Letter four war.
alert175136,txn10075136,unusual_time,2025-01-17 20:01:33.396382,True,2025-01-20 01:01:33.396382,Market hard since story make manager star instead.
alert178861,txn10078861,frequent_failure,2025-07-05 07:37:23.906357,True,2025-07-06 19:37:23.906357,Sense special prepare surface trouble.
alert182318,txn10082318,unusual_time,2025-07-16 09:02:58.591733,True,2025-07-19 06:02:58.591733,Probably simple relate minute reflect how.
alert145828,txn10045828,frequent_failure,2025-08-05 05:25:07.265342,True,2025-08-06 08:06:42.084683,Difference three seven run card.
alert192701,txn10092701,unusual_time,2025-06-21 14:19:18.430475,True,2025-06-23 00:19:18.430475,Close however could scene side industry.
alert165729,txn10065729,frequent_failure,2024-03-16 22:26:29.258493,True,2024-03-17 03:26:29.258493,Or name those sport.
alert174265,txn10074265,unusual_amount,2025-05-27 13:01:47.057799,True,2025-05-27 22:01:47.057799,Student report professional former hotel.
alert184353,txn10084353,frequent_failure,2025-05-16 01:06:41.892370,True,2025-05-17 16:06:41.892370,Yeah interesting idea interesting body right forget.
alert152502,txn10052502,unusual_amount,2025-07-30 08:05:47.787415,True,2025-07-31 02:05:47.787415,Sport natural book federal step section.
alert185519,txn10085519,unusual_time,2025-08-02 21:19:09.712857,True,2025-08-05 12:19:09.712857,Identify magazine low military recognize.
alert108043,txn10008043,unusual_amount,2025-06-27 19:35:17.463128,True,2025-06-30 12:35:17.463128,Not all board.
alert162432,txn10062432,suspicious_login,2025-06-29 21:25:56.964955,True,2025-06-30 12:25:56.964955,Industry strong officer sit.
alert155281,txn10055281,unusual_time,2025-02-06 07:04:45.491520,True,2025-02-08 01:04:45.491520,Old new pick heart.
alert134053,txn10034053,frequent_failure,2025-07-26 15:37:26.278546,True,2025-07-29 01:37:26.278546,Painting foot there time leg reveal within assume.
alert172038,txn10072038,unusual_amount,2025-01-20 01:28:10.999868,True,2025-01-22 23:28:10.999868,Door hit strategy story month.
alert188869,txn10088869,unusual_time,2024-12-24 09:42:45.519228,False,,War study experience likely way alone think.
alert191331,txn10091331,suspicious_login,2023-08-17 12:49:22.333989,True,2023-08-18 18:49:22.333989,Commercial debate social girl.
alert114127,txn10014127,unusual_time,2023-11-29 05:16:21.306275,True,2023-11-30 01:16:21.306275,Each interview lose land day degree science.
alert195977,txn10095977,unusual_amount,2023-06-23 07:37:40.104768,True,2023-06-25 08:37:40.104768,Cover believe tonight talk star onto phone doctor.
alert100773,txn10000773,suspicious_login,2025-02-19 19:48:50.586630,True,2025-02-21 18:48:50.586630,Kid night car trouble role public tonight.
alert160177,txn10060177,suspicious_login,2025-06-19 03:36:17.516545,True,2025-06-19 07:36:17.516545,Important early tend tell involve.
alert175291,txn10075291,suspicious_login,2025-03-26 11:03:35.620104,True,2025-03-27 18:03:35.620104,Citizen hotel part.
alert193036,txn10093036,frequent_failure,2025-05-23 10:30:30.239313,True,2025-05-26 01:30:30.239313,Protect up brother.
alert191184,txn10091184,unusual_amount,2025-01-08 08:44:29.437615,True,2025-01-09 18:44:29.437615,Key cultural book.
alert148782,txn10048782,unusual_time,2025-04-11 13:46:15.070194,True,2025-04-12 07:46:15.070194,Nothing all mind sea no.
alert138702,txn10038702,unusual_amount,2024-08-13 01:58:34.611902,False,,Visit employee nor how gun eye view power.
alert106973,txn10006973,frequent_failure,2025-07-28 16:09:34.399460,True,2025-07-28 20:09:34.399460,Participant eye serious street enjoy and customer.
alert142295,txn10042295,frequent_failure,2025-04-28 13:37:45.260944,True,2025-04-30 15:37:45.260944,Occur hold husband picture least though only.
alert194680,txn10094680,suspicious_login,2023-01-25 13:24:14.050415,True,2023-01-27 22:24:14.050415,Church attorney matter foreign.
alert180307,txn10080307,unusual_time,2024-11-19 06:57:27.039106,True,2024-11-20 15:57:27.039106,Possible result stage break structure beautiful at.
alert110252,txn10010252,suspicious_login,2025-06-08 19:03:18.388303,True,2025-06-11 17:03:18.388303,Hair money speak agreement better to.
alert176556,txn10076556,suspicious_login,2025-07-22 05:33:44.208686,False,,Cause care administration computer special.
alert155951,txn10055951,frequent_failure,2025-06-01 14:31:52.512159,True,2025-06-02 13:31:52.512159,View yard color help tend degree.
alert173176,txn10073176,suspicious_login,2025-08-06 03:24:29.777354,True,2025-08-06 08:06:42.087716,Car particular create blood entire probably.
alert104255,txn10004255,unusual_time,2023-07-12 17:31:13.996761,True,2023-07-14 09:31:13.996761,Technology live let none.
alert144666,txn10044666,suspicious_login,2025-07-29 22:34:48.501193,True,2025-07-30 15:34:48.501193,The design class allow write.
alert114757,txn10014757,suspicious_login,2025-04-28 17:14:27.266366,False,,Season name interest before lawyer assume.
alert196297,txn10096297,unusual_amount,2025-06-12 17:15:31.020505,True,2025-06-15 16:15:31.020505,Role whether direction yourself reason.
alert168680,txn10068680,unusual_amount,2025-05-21 01:22:23.946648,True,2025-05-23 12:22:23.946648,Respond head economic teacher.
alert167791,txn10067791,unusual_amount,2025-07-15 12:35:04.053995,True,2025-07-17 14:35:04.053995,Physical kid whole old fall make.
alert142646,txn10042646,suspicious_login,2025-03-25 06:47:30.130520,True,2025-03-26 09:47:30.130520,My over your dog democratic executive.
alert149387,txn10049387,frequent_failure,2024-04-04 06:19:11.337839,False,,Hour side resource want some consumer capital.
alert173515,txn10073515,unusual_time,2024-05-19 17:11:11.842246,True,2024-05-21 16:11:11.842246,Lay teacher sign pressure responsibility throughout.
alert158876,txn10058876,suspicious_login,2025-07-23 20:55:51.550057,False,,Speech traditional because sometimes war rate budget program.
alert102374,txn10002374,suspicious_login,2025-02-10 10:36:10.640923,True,2025-02-11 06:36:10.640923,Cultural while war direction join either.
alert172855,txn10072855,frequent_failure,2025-08-06 05:01:26.304456,True,2025-08-06 08:06:42.088819,Upon fact late I couple.
alert163887,txn10063887,unusual_time,2025-05-14 06:26:00.801781,True,2025-05-15 03:26:00.801781,Beautiful film community once husband majority.
alert186120,txn10086120,suspicious_login,2022-10-22 21:13:01.848111,True,2022-10-24 20:13:01.848111,Approach sport collection senior.
alert188855,txn10088855,unusual_amount,2025-01-29 14:16:48.733738,True,2025-01-30 03:16:48.733738,Month city color discover community.
alert126472,txn10026472,suspicious_login,2025-06-29 02:31:36.057250,True,2025-06-30 09:31:36.057250,Sell lay half particular.
alert185338,txn10085338,unusual_amount,2025-07-15 08:44:23.262937,True,2025-07-16 00:44:23.262937,Great customer away want while cup.
alert176018,txn10076018,unusual_time,2025-02-12 14:15:27.605082,True,2025-02-12 15:15:27.605082,Serious dream operation force serve guess share.
alert123633,txn10023633,frequent_failure,2025-02-04 02:43:23.318714,True,2025-02-05 15:43:23.318714,Off knowledge live security top bag.
alert180556,txn10080556,suspicious_login,2025-07-09 04:05:24.981974,True,2025-07-10 23:05:24.981974,Laugh serious nature health.
alert150107,txn10050107,suspicious_login,2025-01-26 20:34:57.513170,True,2025-01-26 23:34:57.513170,South on play whatever civil.
alert141667,txn10041667,frequent_failure,2025-04-18 03:07:55.483786,True,2025-04-21 03:07:55.483786,Nice your voice drive can institution three leg.
alert128779,txn10028779,frequent_failure,2025-01-29 01:44:42.775713,True,2025-01-29 21:44:42.775713,Cause entire act century claim that.
alert105960,txn10005960,frequent_failure,2025-06-14 03:51:34.513257,True,2025-06-15 13:51:34.513257,Each standard staff myself significant.
alert160283,txn10060283,unusual_amount,2024-11-01 08:46:38.267849,True,2024-11-02 06:46:38.267849,Successful public change expect need spring.
alert190096,txn10090096,unusual_time,2024-02-24 19:07:16.239864,True,2024-02-27 16:07:16.239864,Itself green student unit.
alert174844,txn10074844,unusual_amount,2025-05-19 22:27:33.588015,True,2025-05-20 17:27:33.588015,Mother strong memory no be born.
alert198958,txn10098958,frequent_failure,2025-05-03 04:36:54.687039,True,2025-05-03 06:36:54.687039,Woman family poor deep country color its.
alert149258,txn10049258,unusual_time,2025-05-12 19:28:17.016068,True,2025-05-13 22:28:17.016068,Class far my maybe.
alert150014,txn10050014,frequent_failure,2025-07-30 10:16:23.452535,True,2025-07-30 13:16:23.452535,Feel fine dinner simply point soldier drop.
alert135705,txn10035705,unusual_time,2025-07-31 15:40:24.896827,True,2025-08-01 06:40:24.896827,Method fall today real item off page kind.
alert103344,txn10003344,frequent_failure,2023-08-04 15:30:21.717529,True,2023-08-06 07:30:21.717529,Range source store site education enough drug.
alert138071,txn10038071,unusual_time,2024-03-29 02:04:01.916551,True,2024-03-30 13:04:01.916551,Game season me property.
alert116753,txn10016753,suspicious_login,2025-08-05 09:06:39.186341,True,2025-08-05 11:06:39.186341,Least every like political far summer name hospital.
alert100052,txn10000052,suspicious_login,2024-10-06 01:00:25.171208,False,,Letter support standard glass decide.
alert141201,txn10041201,frequent_failure,2025-07-09 01:15:06.187541,True,2025-07-09 21:15:06.187541,Close test during down fill development firm.
alert197796,txn10097796,suspicious_login,2025-05-20 09:08:18.367747,True,2025-05-21 20:08:18.367747,Soldier old whom.
alert107228,txn10007228,suspicious_login,2025-03-12 04:49:19.809810,True,2025-03-14 13:49:19.809810,Service might my.
alert137236,txn10037236,frequent_failure,2024-03-24 11:44:19.856457,False,,Speech hot top mother these.
alert172607,txn10072607,suspicious_login,2025-05-21 13:14:32.104160,True,2025-05-22 01:14:32.104160,Data bring there see officer member allow window.
alert149129,txn10049129,unusual_time,2023-09-08 21:35:21.002571,True,2023-09-11 07:35:21.002571,Our speak until charge floor.
alert156712,txn10056712,unusual_time,2024-02-15 12:21:50.224412,True,2024-02-16 08:21:50.224412,Girl during traditional discuss sea environmental want.
alert177382,txn10077382,unusual_amount,2025-08-06 01:48:53.935205,True,2025-08-06 08:06:42.091766,Save animal white culture.
alert109661,txn10009661,unusual_amount,2025-06-12 11:16:06.796681,True,2025-06-13 08:16:06.796681,Yes truth piece prevent.
alert122767,txn10022767,unusual_amount,2022-06-10 22:53:44.241136,True,2022-06-12 05:53:44.241136,Heavy significant trial away pattern.
alert107966,txn10007966,suspicious_login,2024-11-12 21:44:55.469969,True,2024-11-15 09:44:55.469969,Final poor speak center rate but recognize.
alert152425,txn10052425,unusual_amount,2025-03-29 04:45:30.583330,False,,Onto political right important strong our make.
alert154636,txn10054636,frequent_failure,2024-05-07 09:40:08.976035,True,2024-05-07 10:40:08.976035,Forward guess yeah stand eight.
alert165851,txn10065851,frequent_failure,2023-04-04 01:17:47.303545,True,2023-04-06 20:17:47.303545,Why government crime mention join improve.
alert178354,txn10078354,unusual_amount,2025-03-09 20:17:15.458639,True,2025-03-11 07:17:15.458639,Show beautiful human let much class both.
alert104162,txn10004162,frequent_failure,2025-05-05 07:07:42.340307,True,2025-05-05 13:07:42.340307,Culture eat concern for key mean hour.
alert194042,txn10094042,unusual_time,2025-05-16 10:19:29.197145,True,2025-05-19 09:19:29.197145,Sure major smile from new rest parent.
alert171897,txn10071897,unusual_time,2025-05-13 15:39:19.663770,True,2025-05-15 08:39:19.663770,Place improve structure.
alert175043,txn10075043,frequent_failure,2025-05-20 03:43:37.986556,True,2025-05-22 19:43:37.986556,Base might position hundred.
alert150962,txn10050962,frequent_failure,2025-06-11 10:17:21.217405,False,,Hundred occur quite scene.
alert121118,txn10021118,suspicious_login,2025-07-05 07:53:44.813152,True,2025-07-05 18:53:44.813152,Not discussion anyone wind assume tell.
alert114256,txn10014256,unusual_time,2023-06-18 02:50:48.402133,True,2023-06-20 00:50:48.402133,Nation around garden certain.
alert126598,txn10026598,frequent_failure,2025-02-03 23:43:54.670276,True,2025-02-06 10:43:54.670276,Shake character run president hear rich deal.
alert135884,txn10035884,frequent_failure,2025-08-04 05:46:26.368670,True,2025-08-06 00:46:26.368670,Piece move pay without.
alert178108,txn10078108,unusual_amount,2024-12-03 03:37:22.237511,False,,Soldier spring black citizen language worry.
alert189115,txn10089115,unusual_time,2025-07-14 03:51:32.228897,False,,Others business so letter.
alert130211,txn10030211,unusual_time,2023-11-15 08:39:18.468585,True,2023-11-18 00:39:18.468585,Prove ability despite protect food fund go.
alert120129,txn10020129,unusual_amount,2025-07-26 03:43:07.685878,True,2025-07-29 00:43:07.685878,Learn generation reduce one.
alert151498,txn10051498,unusual_amount,2024-11-02 22:06:20.690370,True,2024-11-05 11:06:20.690370,Girl prepare sort population population person.
alert107841,txn10007841,unusual_time,2024-06-13 08:46:25.762193,True,2024-06-15 08:46:25.762193,Produce trial among discuss.
alert176447,txn10076447,suspicious_login,2025-05-09 01:52:57.670131,True,2025-05-10 07:52:57.670131,Often behavior improve that.
alert172123,txn10072123,frequent_failure,2025-03-04 20:19:55.618430,True,2025-03-05 05:19:55.618430,Like exist bring dog people room.
alert162773,txn10062773,unusual_time,2025-07-03 09:05:08.259903,True,2025-07-06 03:05:08.259903,Catch season college approach memory.
alert114713,txn10014713,suspicious_login,2025-03-30 04:47:27.967019,True,2025-03-31 16:47:27.967019,Forget character least toward wait nothing strong.
alert151236,txn10051236,suspicious_login,2023-10-18 10:52:42.046244,False,,Health ready responsibility they college pretty since.
alert133530,txn10033530,suspicious_login,2024-04-25 05:18:55.316189,True,2024-04-25 08:18:55.316189,Raise need option do past despite pattern oil.
alert140826,txn10040826,unusual_amount,2025-06-16 00:28:18.009770,True,2025-06-17 23:28:18.009770,Cover have prevent else.
alert162453,txn10062453,unusual_time,2024-02-20 18:02:01.867700,True,2024-02-23 01:02:01.867700,Sure parent deal air write free.
alert192203,txn10092203,unusual_time,2024-07-01 06:20:04.995810,True,2024-07-02 00:20:04.995810,Receive whether even final impact.
alert152603,txn10052603,frequent_failure,2025-07-29 17:31:55.086071,True,2025-08-01 15:31:55.086071,Long return message never environmental.
alert163592,txn10063592,unusual_time,2024-10-31 16:58:20.307420,True,2024-11-01 05:58:20.307420,Military character out better class check more.
alert131592,txn10031592,frequent_failure,2025-01-31 17:53:38.538948,True,2025-02-02 06:53:38.538948,Return century pretty gas my far back affect.
alert144759,txn10044759,frequent_failure,2024-06-28 12:15:36.190377,False,,Rock interview crime sort.
alert129000,txn10029000,frequent_failure,2021-11-11 14:16:10.795477,True,2021-11-13 20:16:10.795477,Concern line kind stock beautiful.
alert192051,txn10092051,unusual_amount,2023-11-21 17:24:38.178964,True,2023-11-22 15:24:38.178964,City security daughter media.
alert115741,txn10015741,unusual_amount,2024-09-05 08:17:56.936553,True,2024-09-07 18:17:56.936553,Clearly shake environmental suggest even who.
alert198285,txn10098285,unusual_time,2025-06-29 11:37:44.502281,False,,Republican before industry left per certain.
alert134389,txn10034389,unusual_time,2023-12-05 19:51:53.690660,True,2023-12-07 02:51:53.690660,Break deep executive safe.
alert172682,txn10072682,unusual_time,2025-04-07 16:58:24.699626,True,2025-04-10 05:58:24.699626,More measure tree that key.
alert121097,txn10021097,frequent_failure,2025-07-08 10:33:41.646851,True,2025-07-11 09:33:41.646851,Business edge player box.
alert169230,txn10069230,frequent_failure,2025-01-24 00:20:23.694336,True,2025-01-26 20:20:23.694336,Now four worry responsibility for break.
alert108700,txn10008700,frequent_failure,2024-11-20 11:11:30.138682,True,2024-11-22 21:11:30.138682,Statement rise everyone.
alert183640,txn10083640,unusual_time,2025-06-14 18:24:38.738495,True,2025-06-17 08:24:38.738495,Data evidence yard great.
alert129947,txn10029947,unusual_amount,2025-06-13 05:27:37.415354,False,,Fast world black figure.
alert140442,txn10040442,unusual_amount,2025-06-04 13:52:30.845056,True,2025-06-05 22:52:30.845056,Pressure recent score your letter discuss opportunity weight.
alert124223,txn10024223,unusual_amount,2025-02-22 10:34:07.840727,True,2025-02-23 16:34:07.840727,Us fill daughter program finally thank worry.
alert125909,txn10025909,frequent_failure,2025-05-01 03:49:04.085812,True,2025-05-04 02:49:04.085812,Food reason hospital.
alert135451,txn10035451,suspicious_login,2025-04-29 12:25:33.263997,True,2025-04-30 02:25:33.263997,Billion reality miss I blood.
alert124312,txn10024312,unusual_amount,2025-05-21 21:19:29.383762,True,2025-05-22 18:19:29.383762,Decision why against yard turn pressure realize even.
alert120967,txn10020967,frequent_failure,2025-07-31 22:34:44.238154,True,2025-08-03 16:34:44.238154,Trouble ask experience cut.
alert171444,txn10071444,frequent_failure,2025-06-01 18:32:17.068342,True,2025-06-03 06:32:17.068342,Near career chance heavy there right herself.
alert197948,txn10097948,unusual_amount,2025-01-17 10:22:21.827966,True,2025-01-18 00:22:21.827966,Maintain sign find key network memory.
alert194027,txn10094027,suspicious_login,2023-11-11 10:20:42.390131,True,2023-11-13 02:20:42.390131,Task spring end rather.
alert121974,txn10021974,unusual_time,2024-01-06 06:05:10.149947,True,2024-01-08 00:05:10.149947,Summer wonder purpose pretty cut drop both.
alert138189,txn10038189,unusual_time,2024-03-29 15:59:28.131401,True,2024-03-30 22:59:28.131401,Once decade record bar million color young.
alert193658,txn10093658,unusual_amount,2025-02-16 16:30:35.471745,True,2025-02-18 01:30:35.471745,Similar indicate particularly age.
alert183755,txn10083755,unusual_time,2025-01-10 00:29:51.800457,True,2025-01-10 19:29:51.800457,Result institution fund tree some court.
alert102822,txn10002822,frequent_failure,2024-12-19 00:20:15.321623,True,2024-12-21 16:20:15.321623,Follow check design fall player behind.
alert194269,txn10094269,unusual_amount,2025-04-30 11:24:38.846703,True,2025-05-01 11:24:38.846703,Clearly truth writer deal.
alert175276,txn10075276,suspicious_login,2025-01-27 06:26:48.621818,False,,Teach five set miss above begin behind.
alert150815,txn10050815,frequent_failure,2025-07-27 09:15:27.538732,True,2025-07-30 02:15:27.538732,Might quality write left drive.
alert111094,txn10011094,suspicious_login,2025-05-13 17:20:30.305791,True,2025-05-15 22:20:30.305791,Lay toward crime value there everything foreign.
alert192892,txn10092892,suspicious_login,2025-06-30 19:29:53.833208,True,2025-07-01 07:29:53.833208,Report wish southern particular condition.
alert131885,txn10031885,unusual_amount,2024-10-22 07:04:38.063962,False,,From senior near avoid.
alert120398,txn10020398,frequent_failure,2022-10-02 13:59:32.063741,True,2022-10-04 06:59:32.063741,Arm education nothing star many win.
alert100684,txn10000684,unusual_time,2024-10-07 12:17:48.391490,True,2024-10-07 16:17:48.391490,Amount forget body role understand.
alert194403,txn10094403,suspicious_login,2025-01-27 01:00:40.008591,True,2025-01-27 16:00:40.008591,Minute social east opportunity hold.
alert120200,txn10020200,suspicious_login,2025-08-03 06:10:46.835251,True,2025-08-04 19:10:46.835251,Again me head law perhaps site minute.
alert139957,txn10039957,unusual_amount,2023-07-08 11:54:30.283908,True,2023-07-11 08:54:30.283908,Truth as Mr outside him.
alert103737,txn10003737,frequent_failure,2025-07-18 21:35:52.563360,True,2025-07-21 07:35:52.563360,More apply quality song.
alert109447,txn10009447,unusual_amount,2023-11-18 10:30:04.644645,True,2023-11-19 15:30:04.644645,Majority society eat magazine career point.
alert119879,txn10019879,suspicious_login,2025-02-21 07:21:02.536067,True,2025-02-22 19:21:02.536067,Protect pay during up pattern sit.
alert115380,txn10015380,suspicious_login,2025-07-06 03:36:49.754417,True,2025-07-06 14:36:49.754417,Kitchen across young local anyone especially discussion.
alert167194,txn10067194,frequent_failure,2025-06-05 04:58:04.598587,True,2025-06-06 10:58:04.598587,Effort instead adult it station.
alert172040,txn10072040,unusual_amount,2025-06-07 12:02:22.542079,True,2025-06-10 10:02:22.542079,Feeling fine such likely city lot painting.
alert166282,txn10066282,unusual_time,2025-07-10 03:31:33.990789,True,2025-07-10 23:31:33.990789,Set have determine.
alert151910,txn10051910,unusual_time,2024-02-14 05:36:09.506799,False,,Practice pass wall player sure cover.
alert158880,txn10058880,frequent_failure,2025-04-06 14:20:26.123739,True,2025-04-08 00:20:26.123739,Process ball here hospital.
alert110597,txn10010597,unusual_amount,2025-03-03 08:49:30.591380,True,2025-03-05 12:49:30.591380,Lawyer camera carry east.
alert187710,txn10087710,unusual_time,2022-08-08 21:42:32.953147,True,2022-08-10 20:42:32.953147,His particularly school notice.
alert149504,txn10049504,unusual_time,2023-12-27 14:09:04.237580,True,2023-12-30 14:09:04.237580,Son treatment letter paper benefit.
alert108124,txn10008124,frequent_failure,2024-10-09 11:28:34.208252,True,2024-10-11 23:28:34.208252,Never recently heavy voice.
alert143064,txn10043064,unusual_amount,2022-02-08 09:52:39.420117,True,2022-02-09 01:52:39.420117,Animal both nature woman.
alert148973,txn10048973,suspicious_login,2025-02-08 17:51:26.354182,True,2025-02-09 20:51:26.354182,Record believe section its hope so.
alert128060,txn10028060,frequent_failure,2024-06-20 19:00:48.423262,True,2024-06-23 11:00:48.423262,Together rise former center push.
alert175414,txn10075414,unusual_amount,2025-07-20 09:37:00.625146,True,2025-07-23 04:37:00.625146,Magazine amount describe feeling itself will wish grow.
alert192760,txn10092760,unusual_time,2025-07-24 13:31:38.158347,True,2025-07-25 10:31:38.158347,Later left which put when society.
alert127253,txn10027253,unusual_amount,2025-06-04 00:51:37.849334,True,2025-06-06 07:51:37.849334,Itself respond chance believe member professor cultural.
alert158177,txn10058177,unusual_amount,2025-07-10 15:59:54.870983,True,2025-07-11 08:59:54.870983,Stand general within their history floor.
alert187435,txn10087435,unusual_amount,2023-10-28 03:59:11.173313,True,2023-10-29 02:59:11.173313,Public right figure large mission likely front get.
alert142555,txn10042555,unusual_amount,2024-11-07 22:43:35.759734,False,,Decide understand final research special.
alert113840,txn10013840,unusual_amount,2025-07-29 19:25:46.682142,True,2025-07-29 20:25:46.682142,Investment leave general art.
alert195888,txn10095888,unusual_time,2025-05-16 07:53:49.066772,True,2025-05-16 16:53:49.066772,Explain herself decade particularly.
alert124521,txn10024521,unusual_time,2024-03-12 23:20:17.287289,True,2024-03-15 04:20:17.287289,Former single how among fall main.
alert115520,txn10015520,frequent_failure,2025-08-01 16:58:47.550612,True,2025-08-02 21:58:47.550612,Run ground responsibility challenge dinner authority.
alert106774,txn10006774,unusual_amount,2025-07-28 12:43:12.147356,False,,Room from peace mention fall adult.
